name_acc,id_acc,currency_acc,spend,date1,date2,day,note,,,,,,,
Visa · 4641 - 1000 VND,1392355188860795,VND,"12,19",17-10-2025,17-10-2025,17,,,,,,,,
Visa · 4641,659649556711510,VND,"33,63",17-10-2025,17-10-2025,17,,,,,,,,
Visa · 4641,659082570212079,VND,"53,58",17-10-2025,17-10-2025,17,,,,,,,,
Visa · 4617,2029986770819735,VND,"128,11",17-10-2025,17-10-2025,17,,,,,,,,
Visa · 7676,1325651551993573,VND,"57,21",17-10-2025,17-10-2025,17,,,,,,,,
446,1247262173691066,USD,"182,49",17-10-2025,17-10-2025,17,,,,,,,,
445,632711229795690,USD,"66,73",17-10-2025,17-10-2025,17,,,,,,,,
45,684984767604975,USD,"94,55",17-10-2025,17-10-2025,17,,,,,,,,
41,1123238822972350,USD,"310,34",17-10-2025,17-10-2025,17,,,,,,,,
S-7061,1339245663807061,USD,"792,27",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 43 using 5,1184680866314524,USD,"65,86",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 42 14.8 3,1426674935413375,USD,"248,75",17-10-2025,17-10-2025,17,,,,,,,,
7B 12/6 0,1900475340693151,USD,"137,15",17-10-2025,17-10-2025,17,,,,,,,,
5/9 acc 1,1312552063183266,USD,"12,73",17-10-2025,17-10-2025,17,,,,,,,,
14,1890166921821969,USD,"1.443,67",17-10-2025,17-10-2025,17,,,,,,,,
A87,2385799245133777,USD,"191,37",17-10-2025,17-10-2025,17,,,,,,,,
79,2251146861947859,USD,"878,78",17-10-2025,17-10-2025,17,,,,,,,,
S - 456133,711493284628530,USD,"213,45",17-10-2025,17-10-2025,17,,,,,,,,
S - 456135,1780154309381857,USD,"90,01",17-10-2025,17-10-2025,17,,,,,,,,
86,1189275432466438,USD,"325,52",17-10-2025,17-10-2025,17,,,,,,,,
87,1132978955298816,USD,"345,81",17-10-2025,17-10-2025,17,,,,,,,,
80,700210059325115,USD,"320,45",17-10-2025,17-10-2025,17,,,,,,,,
S - 456140,1255790466555860,USD,"211,32",17-10-2025,17-10-2025,17,,,,,,,,
A72,1186830062723725,USD,"75,89",17-10-2025,17-10-2025,17,,,,,,,,
A70,685212077763690,USD,"70,80",17-10-2025,17-10-2025,17,,,,,,,,
A68,1363677658077489,USD,"85,17",17-10-2025,17-10-2025,17,,,,,,,,
"Visa · 5709 - 0,00 USD",1034569688094560,USD,"60,74",17-10-2025,17-10-2025,17,,,,,,,,
S - 931,1439664863881762,USD,"119,53",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 44 9/6 3,1213454726904767,USD,"262,48",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 44 9/6 1,747076397651321,USD,"114,40",17-10-2025,17-10-2025,17,,,,,,,,
BABU 6,1357095815410508,USD,"35,41",17-10-2025,17-10-2025,17,,,,,,,,
Rich 1,1361880085025004,USD,"64,46",17-10-2025,17-10-2025,17,,,,,,,,
Visa · 5642,1366695377892287,USD,"161,59",17-10-2025,17-10-2025,17,,,,,,,,
67,4082482158738830,USD,"134,40",17-10-2025,17-10-2025,17,,,,,,,,
- XM,872307575073608,USD,"581,54",17-10-2025,17-10-2025,17,,,,,,,,
54,1403952363958565,USD,"226,37",17-10-2025,17-10-2025,17,,,,,,,,
53,9991372300925045,USD,"511,27",17-10-2025,17-10-2025,17,,,,,,,,
51,1407291340626868,USD,"168,10",17-10-2025,17-10-2025,17,,,,,,,,
50,1043128957758505,USD,"188,43",17-10-2025,17-10-2025,17,,,,,,,,
"Visa · 7619 - 0,00 USD - XM",2130671120680168,USD,"86,53",17-10-2025,17-10-2025,17,,,,,,,,
S 19 - 2,1038175121008894,USD,"54,77",17-10-2025,17-10-2025,17,,,,,,,,
Visa · 7627,855945796737355,USD,"1,00",17-10-2025,17-10-2025,17,,,,,,,,
Visa · 7627,1683403302543223,USD,"521,60",17-10-2025,17-10-2025,17,,,,,,,,
Visa · 7627,23887144480920210,USD,"1.273,77",17-10-2025,17-10-2025,17,,,,,,,,
S-1247184470308567,1247184470308567,USD,"154,00",17-10-2025,17-10-2025,17,,,,,,,,
S-1005548825061443,1005548825061443,USD,"28,00",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 44 29.9 1,1464558267850374,USD,"214,29",17-10-2025,17-10-2025,17,,,,,,,,
L8 2,665122496329124,USD,"203,62",17-10-2025,17-10-2025,17,,,,,,,,
Visa · 7676,685048963993705,USD,"440,07",17-10-2025,17-10-2025,17,,,,,,,,
S - 933,1579983169384266,VND,"100,42",17-10-2025,17-10-2025,17,,,,,,,,
Verza,1635932983959077,VND,"77,09",17-10-2025,17-10-2025,17,,,,,,,,
Visa · 4518,2396689410731173,VND,"222,66",17-10-2025,17-10-2025,17,,,,,,,,
Visa · 4476,647991697810174,VND,"29,51",17-10-2025,17-10-2025,17,,,,,,,,
S - 1420104222696023,1420104222696023,VND,"13,73",17-10-2025,17-10-2025,17,,,,,,,,
S - 645892328191268,645892328191268,VND,"118,11",17-10-2025,17-10-2025,17,,,,,,,,
S - 1157003426134021,1157003426134021,VND,"27,89",17-10-2025,17-10-2025,17,,,,,,,,
S - 1705399887081229,1705399887081229,VND,"66,08",17-10-2025,17-10-2025,17,,,,,,,,
Rich 4,1882068282534124,VND,"44,88",17-10-2025,17-10-2025,17,,,,,,,,
Rich 3,697174532632469,VND,"80,49",17-10-2025,17-10-2025,17,,,,,,,,
Visa · 4526,604031612682245,VND,"91,31",17-10-2025,17-10-2025,17,,,,,,,,
667188432352826 pam,667188432352826,VND,"569,63",17-10-2025,17-10-2025,17,,,,,,,,
Symmetry 3 10.1 1,1156056285823419,VND,"0,21",17-10-2025,17-10-2025,17,,,,,,,,
GS - 2,2041746786237656,VND,"178,17",17-10-2025,17-10-2025,17,,,,,,,,
charr 0,1222430118728031,VND,"70,53",17-10-2025,17-10-2025,17,,,,,,,,
GS - 3,1603824870335795,VND,"68,13",17-10-2025,17-10-2025,17,,,,,,,,
1706914356592365,1706914356592365,USD,"12,34",17-10-2025,17-10-2025,17,,,,,,,,
S - 83439,721434823907666,USD,"87,70",17-10-2025,17-10-2025,17,,,,,,,,
S - 83440,1670895483553997,USD,"9,05",17-10-2025,17-10-2025,17,,,,,,,,
424,1230097701936266,USD,"128,11",17-10-2025,17-10-2025,17,,,,,,,,
s 420,1918765858899600,USD,"116,44",17-10-2025,17-10-2025,17,,,,,,,,
417,631698103209040,USD,"84,17",17-10-2025,17-10-2025,17,,,,,,,,
413,1428968734778243,USD,"531,10",17-10-2025,17-10-2025,17,,,,,,,,
s 412,1059187639411924,USD,"4,48",17-10-2025,17-10-2025,17,,,,,,,,
405,2525422147821941,USD,"186,44",17-10-2025,17-10-2025,17,,,,,,,,
S - 45612,630138336857486,USD,"224,72",17-10-2025,17-10-2025,17,,,,,,,,
S - 45616 - K,2087525974990879,USD,"81,49",17-10-2025,17-10-2025,17,,,,,,,,
74,1199224758141890,USD,"554,91",17-10-2025,17-10-2025,17,,,,,,,,
77,685186451160766,USD,"804,93",17-10-2025,17-10-2025,17,,,,,,,,
S - 45623,3607483386225551,USD,"132,23",17-10-2025,17-10-2025,17,,,,,,,,
S - 45624,1471522687165966,USD,"56,55",17-10-2025,17-10-2025,17,,,,,,,,
S - 45625,727534293264400,USD,"212,24",17-10-2025,17-10-2025,17,,,,,,,,
S - 45628,1214560726879599,USD,"217,28",17-10-2025,17-10-2025,17,,,,,,,,
Valorie 9 12.8 1,712405557919593,USD,"29,07",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 2 10.1 2,1137448835067882,USD,"140,38",17-10-2025,17-10-2025,17,,,,,,,,
Sid 8.8 8,1072390314743858,USD,"26,53",17-10-2025,17-10-2025,17,,,,,,,,
Valorie 1 21.9 2,1429676511717993,USD,"41,90",17-10-2025,17-10-2025,17,,,,,,,,
Valorie 9 12.8 2,1834065534183185,USD,"73,41",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 53 10.10 1,1232366548239020,USD,"195,50",17-10-2025,17-10-2025,17,,,,,,,,
rbd 53 5.9 1,704869902467711,USD,"436,00",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 42 9.8 2,1385006599212413,USD,"133,59",17-10-2025,17-10-2025,17,,,,,,,,
1019858410253343,1019858410253343,USD,"206,35",17-10-2025,17-10-2025,17,,,,,,,,
731819999177782,731819999177782,USD,"227,51",17-10-2025,17-10-2025,17,,,,,,,,
1215155996278755,1215155996278755,USD,"8,79",17-10-2025,17-10-2025,17,,,,,,,,
2134372777075175,2134372777075175,USD,"64,82",17-10-2025,17-10-2025,17,,,,,,,,
1229496201986963,1229496201986963,USD,"24,96",17-10-2025,17-10-2025,17,,,,,,,,
328,1878048552953055,USD,"67,72",17-10-2025,17-10-2025,17,,,,,,,,
326,1445253606649951,USD,"40,17",17-10-2025,17-10-2025,17,,,,,,,,
318,1841811783341620,USD,"663,00",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 43 using 4,1220141649754504,USD,"112,91",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 43 using 6,737034932012081,USD,"95,70",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 53 10/9 1,722360187033856,USD,"301,67",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 43 using 2,716835680862308,USD,"139,98",17-10-2025,17-10-2025,17,,,,,,,,
Solo Leveling 23.9 2,1288292742809994,USD,"348,03",17-10-2025,17-10-2025,17,,,,,,,,
1,1270263154680055,USD,"42,18",17-10-2025,17-10-2025,17,,,,,,,,
llya 1 20/6 1,2524879414529712,USD,"226,10",17-10-2025,17-10-2025,17,,,,,,,,
llya 1 20/6 2,556654057504077,USD,"138,45",17-10-2025,17-10-2025,17,,,,,,,,
llya 1 20/6 3,684236897645268,USD,"174,89",17-10-2025,17-10-2025,17,,,,,,,,
llya 1 20/6 5,1466426690993114,USD,"189,13",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 43 29.9 3,993861339194458,USD,"81,72",17-10-2025,17-10-2025,17,,,,,,,,
S - 1000,1391635552083904,USD,"275,18",17-10-2025,17-10-2025,17,,,,,,,,
580793457924140,580793457924140,USD,"202,28",17-10-2025,17-10-2025,17,,,,,,,,
lele36,746982104528356,USD,"33,48",17-10-2025,17-10-2025,17,,,,,,,,
1063208945970224,1063208945970224,USD,"63,68",17-10-2025,17-10-2025,17,,,,,,,,
lele36,1912100696270301,USD,"38,01",17-10-2025,17-10-2025,17,,,,,,,,
bao anh,1927506804669231,USD,"101,17",17-10-2025,17-10-2025,17,,,,,,,,
258,2190524111418587,USD,"404,92",17-10-2025,17-10-2025,17,,,,,,,,
S - 39833,692227287105126,USD,"593,47",17-10-2025,17-10-2025,17,,,,,,,,
S - 65489,1034947405259035,USD,"232,25",17-10-2025,17-10-2025,17,,,,,,,,
200,1034888218740789,USD,"62,77",17-10-2025,17-10-2025,17,,,,,,,,
199,4135732740006125,USD,"637,91",17-10-2025,17-10-2025,17,,,,,,,,
198,2119521388520261,USD,"133,91",17-10-2025,17-10-2025,17,,,,,,,,
196,673701182095461,USD,"46,30",17-10-2025,17-10-2025,17,,,,,,,,
195,680334994611451,USD,"80,62",17-10-2025,17-10-2025,17,,,,,,,,
194,9693101004071098,USD,"34,40",17-10-2025,17-10-2025,17,,,,,,,,
190,1638139673558270,USD,"340,44",17-10-2025,17-10-2025,17,,,,,,,,
189,1222649519250970,USD,"639,93",17-10-2025,17-10-2025,17,,,,,,,,
188,1845886592865242,USD,"213,62",17-10-2025,17-10-2025,17,,,,,,,,
S - 7654,662048790141426,USD,"83,59",17-10-2025,17-10-2025,17,,,,,,,,
185,1357343845380865,USD,"76,10",17-10-2025,17-10-2025,17,,,,,,,,
184,545986728582823,USD,"137,27",17-10-2025,17-10-2025,17,,,,,,,,
182,4287429184825734,USD,"206,00",17-10-2025,17-10-2025,17,,,,,,,,
S - 15770,996030935921052,USD,"349,48",17-10-2025,17-10-2025,17,,,,,,,,
lele46,1375400827094758,USD,"289,89",17-10-2025,17-10-2025,17,,,,,,,,
lele46,2357184581329713,USD,"71,74",17-10-2025,17-10-2025,17,,,,,,,,
1695385441098596,1695385441098596,USD,"591,40",17-10-2025,17-10-2025,17,,,,,,,,
lele46 bill đỏ,1215474416342328,USD,"138,12",17-10-2025,17-10-2025,17,,,,,,,,
lele46,2089357728200398,USD,"50,96",17-10-2025,17-10-2025,17,,,,,,,,
lele46,697785216130023,USD,"44,78",17-10-2025,17-10-2025,17,,,,,,,,
10016385785051044,10016385785051044,USD,"63,06",17-10-2025,17-10-2025,17,,,,,,,,
lele46,602695515495437,USD,"110,75",17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 20169,1035426981432759,EUR,"305,41",17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 75342,1234580508195754,EUR,"125,20",17-10-2025,17-10-2025,17,,,,,,,,
S - 21577,685521137713930,USD,"104,49",17-10-2025,17-10-2025,17,,,,,,,,
S-9895,1258296069259895,USD,"79,07",17-10-2025,17-10-2025,17,,,,,,,,
S-3085,1095188859103085,USD,"189,92",17-10-2025,17-10-2025,17,,,,,,,,
S-5444,1747125329555444,USD,"52,77",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 60 1.10 5,2194118307686404,USD,"282,66",17-10-2025,17-10-2025,17,,,,,,,,
Solo Leveling 23.9 1,967690425575108,USD,"266,11",17-10-2025,17-10-2025,17,,,,,,,,
64,1738815490400300,USD,"61,12",17-10-2025,17-10-2025,17,,,,,,,,
62,1347062323022243,USD,"47,01",17-10-2025,17-10-2025,17,,,,,,,,
54,1082309407289923,USD,"76,08",17-10-2025,17-10-2025,17,,,,,,,,
53,726506113140555,USD,"5.430,71",17-10-2025,17-10-2025,17,,,,,,,,
1541,1623566028352711,USD,"16,72",17-10-2025,17-10-2025,17,,,,,,,,
1548,1254280409728727,USD,"281,40",17-10-2025,17-10-2025,17,,,,,,,,
1550,2046248289201268,USD,"65,23",17-10-2025,17-10-2025,17,,,,,,,,
1551,2047340152420353,USD,"81,50",17-10-2025,17-10-2025,17,,,,,,,,
1552,978419774368232,USD,"233,02",17-10-2025,17-10-2025,17,,,,,,,,
S - 1322,568334812165149,USD,"114,15",17-10-2025,17-10-2025,17,,,,,,,,
991504553144022,991504553144022,USD,"37,12",17-10-2025,17-10-2025,17,,,,,,,,
1730,1668091773827716,USD,"38,87",17-10-2025,17-10-2025,17,,,,,,,,
S-1234,1135055105324496,USD,"290,00",17-10-2025,17-10-2025,17,,,,,,,,
S-1234,1208277827624569,USD,"237,47",17-10-2025,17-10-2025,17,,,,,,,,
1816 red,1587146468622328,USD,"274,96",17-10-2025,17-10-2025,17,,,,,,,,
1827,1524149238554479,USD,"165,49",17-10-2025,17-10-2025,17,,,,,,,,
S - 123217,663041081913597,VND,"44,58",17-10-2025,17-10-2025,17,,,,,,,,
cty 33 scb nhài 1145,578401144446266,VND,"23,50",17-10-2025,17-10-2025,17,,,,,,,,
Valorie 10 3,3568456006703292,VND,"21,11",17-10-2025,17-10-2025,17,,,,,,,,
S-878471013980267,878471013980267,USD,"191,41",17-10-2025,17-10-2025,17,,,,,,,,
S-229166983570341,229166983570341,USD,"191,28",17-10-2025,17-10-2025,17,,,,,,,,
S-1234,1908707616630430,USD,"67,26",17-10-2025,17-10-2025,17,,,,,,,,
S - 123218,1533016414735201,USD,"19,02",17-10-2025,17-10-2025,17,,,,,,,,
13,734362542466246,USD,"40,87",17-10-2025,17-10-2025,17,,,,,,,,
2960161677503545,2960161677503545,USD,"38,84",17-10-2025,17-10-2025,17,,,,,,,,
S - 16067,1061990585397842,USD,"410,39",17-10-2025,17-10-2025,17,,,,,,,,
ax,1222068662483460,USD,"121,50",17-10-2025,17-10-2025,17,,,,,,,,
S-1145685890780056,1145685890780056,USD,"49,44",17-10-2025,17-10-2025,17,,,,,,,,
S-727766696874930,727766696874930,USD,"66,39",17-10-2025,17-10-2025,17,,,,,,,,
haz11 5,1249045690066551,USD,"483,60",17-10-2025,17-10-2025,17,,,,,,,,
S - XXX 4,1266978908374224,USD,"623,79",17-10-2025,17-10-2025,17,,,,,,,,
S - 6743,1269181124914700,USD,"11,18",17-10-2025,17-10-2025,17,,,,,,,,
S - 123123,744646234795894,USD,"59,57",17-10-2025,17-10-2025,17,,,,,,,,
RoiBogdan 61 2,1507182093992139,USD,"104,21",17-10-2025,17-10-2025,17,,,,,,,,
S-1234,2230120194134178,USD,"800,61",17-10-2025,17-10-2025,17,,,,,,,,
S - 123217,1439733874129113,USD,"561,52",17-10-2025,17-10-2025,17,,,,,,,,
S - 16066,3973901746179927,USD,"13,38",17-10-2025,17-10-2025,17,,,,,,,,
n2,590177964133635,USD,"50,78",17-10-2025,17-10-2025,17,,,,,,,,
Roimed Fusion 13 17.7 2,747376751062317,USD,"455,63",17-10-2025,17-10-2025,17,,,,,,,,
ab,1218277939544129,USD,"18,57",17-10-2025,17-10-2025,17,,,,,,,,
zz,2115375962272475,USD,"422,08",17-10-2025,17-10-2025,17,,,,,,,,
1,555098370874289,PHP,"100,40",17-10-2025,17-10-2025,17,,,,,,,,
zz,1063031385807624,USD,"239,34",17-10-2025,17-10-2025,17,,,,,,,,
S - 41351242,1631717550826203,USD,"225,37",17-10-2025,17-10-2025,17,,,,,,,,
S - 4561265,1507054423599729,USD,"165,33",17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16603,1968570120636505,USD,"37,77",17-10-2025,17-10-2025,17,,,,,,,,
S - 16593,1362873674783296,USD,"7,15",17-10-2025,17-10-2025,17,,,,,,,,
dddd,1917457769057235,USD,"41,06",17-10-2025,17-10-2025,17,,,,,,,,
ggdfg,1083632067005691,USD,"78,23",17-10-2025,17-10-2025,17,,,,,,,,
S-580390001784323,580390001784323,USD,"155,77",17-10-2025,17-10-2025,17,,,,,,,,
S-1263347205141843,1263347205141843,USD,"24,14",17-10-2025,17-10-2025,17,,,,,,,,
S - 16117,672645521615274,USD,"157,20",17-10-2025,17-10-2025,17,,,,,,,,
HT 175,890742522776122,USD,"237,28",17-10-2025,17-10-2025,17,,,,,,,,
S - 4679,3625399007778471,USD,"46,58",17-10-2025,17-10-2025,17,,,,,,,,
S - 4695,1465610521019420,USD,"357,83",17-10-2025,17-10-2025,17,,,,,,,,
S - 4561240,1160843148830697,USD,"19,22",17-10-2025,17-10-2025,17,,,,,,,,
S - 41351239,3085934758234332,USD,"182,54",17-10-2025,17-10-2025,17,,,,,,,,
S - 41351245,1060835449324427,USD,"144,54",17-10-2025,17-10-2025,17,,,,,,,,
S - 4561254,1548364336547301,USD,"8,97",17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16605,1398793428031607,USD,"37,47",17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16587,1341043756992817,USD,"56,60",17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16604,1901767160583182,USD,"47,16",17-10-2025,17-10-2025,17,,,,,,,,
S - 16128,1253834586473668,USD,"108,26",17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16110,1064754298112090,USD,"121,26",17-10-2025,17-10-2025,17,,,,,,,,
S - 89099,308898564852255,USD,"60,33",17-10-2025,17-10-2025,17,,,,,,,,
S - 4682,172201442650737,USD,"229,06",17-10-2025,17-10-2025,17,,,,,,,,
3746936082118297,3746936082118297,USD,"701,18",17-10-2025,17-10-2025,17,,,,,,,,
76,1054117153364518,USD,"90,33",17-10-2025,17-10-2025,17,,,,,,,,
S - 292882,4148251472084343,USD,"246,80",17-10-2025,17-10-2025,17,,,,,,,,
S - 29282,1071012861635000,USD,"136,69",17-10-2025,17-10-2025,17,,,,,,,,
lele306,4070263103241532,USD,"85,40",17-10-2025,17-10-2025,17,,,,,,,,
S-1234,1192196312659880,USD,"1.537,53",17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 42863,1272358571168273,USD,"57,05",17-10-2025,17-10-2025,17,,,,,,,,
73,1464383168245797,USD,"202,57",17-10-2025,17-10-2025,17,,,,,,,,
79,1887468722028537,USD,"123,28",17-10-2025,17-10-2025,17,,,,,,,,
S -01872,729213753165976,USD,"203,33",17-10-2025,17-10-2025,17,,,,,,,,
1406407897074371 bill đỏ,1406407897074371,USD,"210,84",17-10-2025,17-10-2025,17,,,,,,,,
usd 3,732294229285506,USD,"42,82",17-10-2025,17-10-2025,17,,,,,,,,
Đã fix thuế,1599213060613842,USD,"180,31",17-10-2025,17-10-2025,17,,,,,,,,
Đã fix thuế,385017107388454,USD,"150,04",17-10-2025,17-10-2025,17,,,,,,,,
Đã fix thuế 1,1119303645914070,USD,"100,65",17-10-2025,17-10-2025,17,,,,,,,,
S-2247,1202952958182247,USD,"151,24",17-10-2025,17-10-2025,17,,,,,,,,
S - 16161,631419926629177,USD,"73,55",17-10-2025,17-10-2025,17,,,,,,,,
S - 16165,739325205119512,USD,"194,42",17-10-2025,17-10-2025,17,,,,,,,,
vcxvxc,4000485850263592,USD,"79,60",17-10-2025,17-10-2025,17,,,,,,,,
Miami 15.9 1,1163508692471512,USD,"228,60",17-10-2025,17-10-2025,17,,,,,,,,
501955559648136,501955559648136,USD,"245,87",17-10-2025,17-10-2025,17,,,,,,,,
VI36,544338631978475,USD,"3,07",17-10-2025,17-10-2025,17,,,,,,,,
S-1810691326156477,1810691326156477,USD,"22,38",17-10-2025,17-10-2025,17,,,,,,,,
S - 21111,1251999530044079,USD,"110,86",17-10-2025,17-10-2025,17,,,,,,,,
S - 81111,654449240951981,USD,"10,29",17-10-2025,17-10-2025,17,,,,,,,,
usd 8,2119488601879811,USD,"54,13",17-10-2025,17-10-2025,17,,,,,,,,
usd 2,1760764151521386,USD,"6,67",17-10-2025,17-10-2025,17,,,,,,,,
S - 28390,1372380773838212,USD,"27,03",17-10-2025,17-10-2025,17,,,,,,,,
S - 39839,1846749569220946,USD,"169,59",17-10-2025,17-10-2025,17,,,,,,,,
S - 82722,1265987155202345,USD,"1.089,64",17-10-2025,17-10-2025,17,,,,,,,,
usd 5,1389208025557019,USD,"144,46",17-10-2025,17-10-2025,17,,,,,,,,
S - 16162,2185211131989108,USD,"95,97",17-10-2025,17-10-2025,17,,,,,,,,
S - 16164,1387263585840009,USD,"108,65",17-10-2025,17-10-2025,17,,,,,,,,
S - 021,1774242763969476,USD,"5,94",17-10-2025,17-10-2025,17,,,,,,,,
VI30,4018282228413710,USD,"79,29",17-10-2025,17-10-2025,17,,,,,,,,
S-1424462728695296,1424462728695296,USD,"56,51",17-10-2025,17-10-2025,17,,,,,,,,
S-1488302865874223,1488302865874223,USD,"1,67",17-10-2025,17-10-2025,17,,,,,,,,
S - 29828,1660058044696001,USD,"1.190,62",17-10-2025,17-10-2025,17,,,,,,,,
P6,4192393744325109,USD,"167,53",17-10-2025,17-10-2025,17,,,,,,,,
lele189,1466064097753461,USD,"2,10",17-10-2025,17-10-2025,17,,,,,,,,
lele189,709078398616755,USD,"297,85",17-10-2025,17-10-2025,17,,,,,,,,
715659111281305,715659111281305,USD,"50,39",17-10-2025,17-10-2025,17,,,,,,,,
1863035207895642,1863035207895642,USD,"1,00",17-10-2025,17-10-2025,17,,,,,,,,
710624465200697,710624465200697,USD,"147,45",17-10-2025,17-10-2025,17,,,,,,,,
769216872430342,769216872430342,USD,"553,87",17-10-2025,17-10-2025,17,,,,,,,,
1242291140905301,1242291140905301,USD,"99,69",17-10-2025,17-10-2025,17,,,,,,,,
MST - 910 0,717584610981077,USD,"124,01",17-10-2025,17-10-2025,17,,,,,,,,
MST - 910 3,692338520527344,USD,"287,27",17-10-2025,17-10-2025,17,,,,,,,,
MST - 910 4,1939281620140519,USD,"329,86",17-10-2025,17-10-2025,17,,,,,,,,
989,1058777866399230,USD,"184,33",17-10-2025,17-10-2025,17,,,,,,,,
986,1288408866040588,USD,"130,29",17-10-2025,17-10-2025,17,,,,,,,,
984,4072624223004866,USD,"65,79",17-10-2025,17-10-2025,17,,,,,,,,
983,1257681705955761,USD,"18,45",17-10-2025,17-10-2025,17,,,,,,,,
S - 982,24013060875002634,USD,"137,38",17-10-2025,17-10-2025,17,,,,,,,,
S - 981,2774557302740386,USD,"116,25",17-10-2025,17-10-2025,17,,,,,,,,
S-1234,1803829537183545,USD,"36,54",17-10-2025,17-10-2025,17,,,,,,,,
S-1234,1043686814415803,USD,"218,24",17-10-2025,17-10-2025,17,,,,,,,,
S-1234,1115405870645093,USD,"69,70",17-10-2025,17-10-2025,17,,,,,,,,
S-1234,1425485958594747,USD,"110,11",17-10-2025,17-10-2025,17,,,,,,,,
S-1234,1603081847718532,USD,"949,22",17-10-2025,17-10-2025,17,,,,,,,,
964,1208780051000291,USD,"61,58",17-10-2025,17-10-2025,17,,,,,,,,
961,1079780646835574,USD,"34,21",17-10-2025,17-10-2025,17,,,,,,,,
960,1087334213371853,USD,"82,26",17-10-2025,17-10-2025,17,,,,,,,,
959,1075926410605705,USD,"77,40",17-10-2025,17-10-2025,17,,,,,,,,
958,712566234879917,USD,"38,28",17-10-2025,17-10-2025,17,,,,,,,,
807,1243948573897423,USD,"877,26",17-10-2025,17-10-2025,17,,,,,,,,
805,2991567374336096,USD,"203,15",17-10-2025,17-10-2025,17,,,,,,,,
800,1023949002894794,USD,"224,26",17-10-2025,17-10-2025,17,,,,,,,,
793,1449616009825510,USD,"56,93",17-10-2025,17-10-2025,17,,,,,,,,
790,1388161722417116,USD,"353,15",17-10-2025,17-10-2025,17,,,,,,,,
W1,736685886189292,USD,"108,38",17-10-2025,17-10-2025,17,,,,,,,,
785,740143111933071,USD,"164,68",17-10-2025,17-10-2025,17,,,,,,,,
782,1424897845297841,USD,"465,28",17-10-2025,17-10-2025,17,,,,,,,,
S - 45132465,743768938194717,USD,"36,35",17-10-2025,17-10-2025,17,,,,,,,,
S - 45132466,1274258910797629,USD,"80,14",17-10-2025,17-10-2025,17,,,,,,,,
S - 45132467,1682068575814570,USD,"15,28",17-10-2025,17-10-2025,17,,,,,,,,
S - 45132468,1061099845662637,USD,"450,36",17-10-2025,17-10-2025,17,,,,,,,,
S - 45132477,1341462994253284,USD,"100,94",17-10-2025,17-10-2025,17,,,,,,,,
S - 45132478,23902474222774021,USD,"109,49",17-10-2025,17-10-2025,17,,,,,,,,
S - 45132479,1068303771486002,USD,"189,12",17-10-2025,17-10-2025,17,,,,,,,,
S - 45132482,630956186168050,USD,"409,76",17-10-2025,17-10-2025,17,,,,,,,,
S-1037224708528612,1037224708528612,USD,"63,90",17-10-2025,17-10-2025,17,,,,,,,,
S - 1231233,1651288195575833,USD,"23,49",17-10-2025,17-10-2025,17,,,,,,,,
S - 1231235,1290387199086656,USD,"80,37",17-10-2025,17-10-2025,17,,,,,,,,
S - 1231243,583472528143972,USD,"71,12",17-10-2025,17-10-2025,17,,,,,,,,
S - 1231245,2249563465460892,USD,"216,41",17-10-2025,17-10-2025,17,,,,,,,,
S-1237773287883915,1237773287883915,USD,"89,32",17-10-2025,17-10-2025,17,,,,,,,,
S-1787822572140732,1787822572140732,USD,"4,09",17-10-2025,17-10-2025,17,,,,,,,,
S - 1231236,2195923027507016,USD,"293,31",17-10-2025,17-10-2025,17,,,,,,,,
S - 1231248,1453620745834023,USD,"12,15",17-10-2025,17-10-2025,17,,,,,,,,
S - 1231250,660457670355492,USD,"19,67",17-10-2025,17-10-2025,17,,,,,,,,
S - 1232140,1169852647088653,USD,"17,09",17-10-2025,17-10-2025,17,,,,,,,,
S - 1232152,636096660772646,USD,"56,40",17-10-2025,17-10-2025,17,,,,,,,,
Long 1334 red,495833545195384,USD,"68,20",17-10-2025,17-10-2025,17,,,,,,,,
S - 1295,497402364980052,USD,"243,77",17-10-2025,17-10-2025,17,,,,,,,,
