name_acc,id_acc,currency_acc,spend,date1,date2,day,note,,,
Spiderman 414,2131573163868312,USD,"1.036,20",15-10-2025,15-10-2025,15,,,
Spiderman 416,1454182115312481,USD,"194,70",15-10-2025,15-10-2025,15,,,
Spiderman 528,1388296738472837,USD,"284,75",15-10-2025,15-10-2025,15,,,
Spiderman 530,413425824346480,USD,"190,51",15-10-2025,15-10-2025,15,,,
Spiderman 533,848503197019860,USD,"162,21",15-10-2025,15-10-2025,15,,,
Spiderman 537,1437336600461700,USD,"267,34",15-10-2025,15-10-2025,15,,,
Spiderman 766,395766892973273,USD,"356,93",15-10-2025,15-10-2025,15,,,
Spiderman 777,3715985642059545,USD,"151,29",15-10-2025,15-10-2025,15,,,
K - 15,8600111210106530,USD,"156,12",15-10-2025,15-10-2025,15,,,
K - 1111,1222482385494713,USD,"149,75",15-10-2025,15-10-2025,15,,,
S-1234,931183508548403,USD,"622,17",15-10-2025,15-10-2025,15,,,
S-1234,560762090144698,USD,"3.206,36",15-10-2025,15-10-2025,15,,,
S-1234,593069706658135,USD,"10,55",15-10-2025,15-10-2025,15,,,
S - 232,1707702573106889,USD,"51,24",15-10-2025,15-10-2025,15,,,
VI56,2242621699444177,USD,"374,72",15-10-2025,15-10-2025,15,,,
VI29,573734938894612,USD,"180,39",15-10-2025,15-10-2025,15,,,
S - Raze2 0,464522095383654,USD,"1.652,33",15-10-2025,15-10-2025,15,,,
SD Agency - 83111,1821261824736069,USD,"27,98",15-10-2025,15-10-2025,15,,,
S-2222,1016768912982222,USD,"127,69",15-10-2025,15-10-2025,15,,,
Kyoung Tae Park,401112523288326,KRW,"3,34",15-10-2025,15-10-2025,15,,,
S - 14614,421168811055700,USD,"212,55",15-10-2025,15-10-2025,15,,,
S - 123,946479090994478,USD,"255,42",15-10-2025,15-10-2025,15,,,
S - 123,670412265344008,USD,"17,66",15-10-2025,15-10-2025,15,,,
S - 123,1291677531892285,USD,"33,78",15-10-2025,15-10-2025,15,,,
S-1234,937488468550504,USD,"111,46",15-10-2025,15-10-2025,15,,,
S - 129112,936176982042793,USD,"200,43",15-10-2025,15-10-2025,15,,,
S-5645,606589652185645,USD,"1.564,01",15-10-2025,15-10-2025,15,,,
S-636435032079742,636435032079742,USD,"8,54",15-10-2025,15-10-2025,15,,,
S-1339748123830065,1339748123830065,USD,"212,65",15-10-2025,15-10-2025,15,,,
S-1391737675150298,1391737675150298,USD,"0,71",15-10-2025,15-10-2025,15,,,
s - 1529,620342263971710,USD,"108,08",15-10-2025,15-10-2025,15,,,
1616,1353509682630154,PHP,"155,10",15-10-2025,15-10-2025,15,,,
1631,1041142831187504,USD,"10,41",15-10-2025,15-10-2025,15,,,
167,958536786255021,USD,"18,86",15-10-2025,15-10-2025,15,,,
1670,1185050406361339,USD,"67,25",15-10-2025,15-10-2025,15,,,
S - 54193,1103429037877914,VND,"364,56",15-10-2025,15-10-2025,15,,,
S - 312312,1474393043259413,VND,"424,30",15-10-2025,15-10-2025,15,,,
S - 14174,520031850734987,VND,"10,20",15-10-2025,15-10-2025,15,,,
Watermelon - 1014,693628566233627,PHP,"107,30",15-10-2025,15-10-2025,15,,,
lele254,1096922865085567,USD,"360,15",15-10-2025,15-10-2025,15,,,
Pow 19,1773916699700280,USD,"37,28",15-10-2025,15-10-2025,15,,,
S-5879,1100284787815879,USD,"61,79",15-10-2025,15-10-2025,15,,,
S-9882,357368406929882,USD,"113,68",15-10-2025,15-10-2025,15,,,
S-8234,931675398478234,USD,"604,83",15-10-2025,15-10-2025,15,,,
S-9389,1369679660329389,USD,"72,40",15-10-2025,15-10-2025,15,,,
Now 166,1378157462798693,USD,"238,81",15-10-2025,15-10-2025,15,,,
Now 169,1053199055902541,USD,"157,15",15-10-2025,15-10-2025,15,,,
S - 123,1316391009071408,USD,"115,58",15-10-2025,15-10-2025,15,,,
S - 123,352963224149302,USD,"44,91",15-10-2025,15-10-2025,15,,,
ND 460,358137616943154,USD,"554,15",15-10-2025,15-10-2025,15,,,
ND 461,285774144491512,USD,"893,26",15-10-2025,15-10-2025,15,,,
S - 28282,1404789947078322,USD,"467,47",15-10-2025,15-10-2025,15,,,
ND 166,311228234589314,USD,"72,80",15-10-2025,15-10-2025,15,,,
ND 169,335991322651414,USD,"48,28",15-10-2025,15-10-2025,15,,,
S- 7015 - K,354188267316709,USD,"83,15",15-10-2025,15-10-2025,15,,,
S - 78568,238210225978568,USD,"217,85",15-10-2025,15-10-2025,15,,,
S - 92610,255160527592610,USD,"61,57",15-10-2025,15-10-2025,15,,,
21,2135196510162528,USD,"614,23",15-10-2025,15-10-2025,15,,,
S - 79932,1463028997581571,USD,"1.012,58",15-10-2025,15-10-2025,15,,,
S - 28228,3551533515061995,USD,"1.797,34",15-10-2025,15-10-2025,15,,,
TL 873,1561643291255972,USD,"267,36",15-10-2025,15-10-2025,15,,,
S- 859,1051579169446956,USD,"41,99",15-10-2025,15-10-2025,15,,,
bao anh,1553215368757727,USD,"154,98",15-10-2025,15-10-2025,15,,,
jensha1,3260177180953555,USD,"8,28",15-10-2025,15-10-2025,15,,,
VI33,6871749832937519,USD,"862,53",15-10-2025,15-10-2025,15,,,
bao anh,351734124264108,USD,"93,50",15-10-2025,15-10-2025,15,,,
S-1076373256834864,1076373256834864,USD,"75,90",15-10-2025,15-10-2025,15,,,
S-280665824656412,280665824656412,USD,"14,59",15-10-2025,15-10-2025,15,,,
S-1587236945381166,1587236945381166,USD,"69,87",15-10-2025,15-10-2025,15,,,
S - 87100,382738037760478,USD,"13,73",15-10-2025,15-10-2025,15,,,
S - 15067,902658447985023,USD,"0,89",15-10-2025,15-10-2025,15,,,
S - 15082,1560045084761949,USD,"105,01",15-10-2025,15-10-2025,15,,,
S - 86535,341060012173118,USD,"1.336,55",15-10-2025,15-10-2025,15,,,
S - 86536,1111164169894815,USD,"92,08",15-10-2025,15-10-2025,15,,,
S - 86539,384732550625234,USD,"38,95",15-10-2025,15-10-2025,15,,,
S - 86540,915213846666846,USD,"127,34",15-10-2025,15-10-2025,15,,,
1,318423827832933,USD,"219,48",15-10-2025,15-10-2025,15,,,
S - 313,2441155466076269,USD,"467,96",15-10-2025,15-10-2025,15,,,
s 482,1466529590745482,USD,"92,85",15-10-2025,15-10-2025,15,,,
S - 308,1332128754157041,USD,"98,99",15-10-2025,15-10-2025,15,,,
1161534858161480,1161534858161480,USD,"11,52",15-10-2025,15-10-2025,15,,,
S-092,251747947806551,USD,"135,93",15-10-2025,15-10-2025,15,,,
S-092,1430635654207313,USD,"436,77",15-10-2025,15-10-2025,15,,,
S-092,723248649745722,USD,"52,31",15-10-2025,15-10-2025,15,,,
ACC TL VIP,1059850581731793,USD,"40,67",15-10-2025,15-10-2025,15,,,
S - 10982,1049402182942135,USD,"186,99",15-10-2025,15-10-2025,15,,,
S - 456140,1571278743630705,USD,"40,12",15-10-2025,15-10-2025,15,,,
S - 15116,1379551479397492,USD,"226,13",15-10-2025,15-10-2025,15,,,
Bé Lê 2500 251,278529635235815,USD,"4,87",15-10-2025,15-10-2025,15,,,
854201073071291,854201073071291,USD,"22,03",15-10-2025,15-10-2025,15,,,
Bé Lê 2500 83,1248054126583180,USD,"0,15",15-10-2025,15-10-2025,15,,,
S - 64376,1845306525920864,USD,"91,50",15-10-2025,15-10-2025,15,,,
S - 64378,1076434800161909,USD,"100,26",15-10-2025,15-10-2025,15,,,
1028129641631391,1028129641631391,USD,"21,60",15-10-2025,15-10-2025,15,,,
S - 52649,775985824352649,USD,"1,00",15-10-2025,15-10-2025,15,,,
S-888530582918015,888530582918015,USD,"343,41",15-10-2025,15-10-2025,15,,,
S-855575009693751,855575009693751,USD,"207,58",15-10-2025,15-10-2025,15,,,
S-1633273780813849,1633273780813849,USD,"52,88",15-10-2025,15-10-2025,15,,,
S-1405752270149758,1405752270149758,USD,"14,60",15-10-2025,15-10-2025,15,,,
S-241606168968979,241606168968979,USD,"127,22",15-10-2025,15-10-2025,15,,,
S-218630931298819,218630931298819,USD,"132,62",15-10-2025,15-10-2025,15,,,
S - 123,1051136232804850,USD,"160,26",15-10-2025,15-10-2025,15,,,
S-347188351590521,347188351590521,USD,"330,57",15-10-2025,15-10-2025,15,,,
S-908077527494339,908077527494339,USD,"9,64",15-10-2025,15-10-2025,15,,,
S - 66193,1031601114809275,USD,"163,70",15-10-2025,15-10-2025,15,,,
S - 123213126,940130380861313,USD,"21,18",15-10-2025,15-10-2025,15,,,
S - 123213131,707385968032949,USD,"125,69",15-10-2025,15-10-2025,15,,,
S - 123123,1087768272407488,USD,"7,83",15-10-2025,15-10-2025,15,,,
S-7348,1413479899377348,USD,"107,44",15-10-2025,15-10-2025,15,,,
S-6750,329484699906750,USD,"331,60",15-10-2025,15-10-2025,15,,,
S-3067,2013000395753067,USD,"540,80",15-10-2025,15-10-2025,15,,,
1526447304862410,1526447304862410,USD,"257,66",15-10-2025,15-10-2025,15,,,
back 12,209813418865335,USD,"283,98",15-10-2025,15-10-2025,15,,,
Marta 9.10 6,360861146690738,USD,"0,24",15-10-2025,15-10-2025,15,,,
Valorie 10 6,1035936230855988,USD,"17,74",15-10-2025,15-10-2025,15,,,
RoiBogdan 42 4.9 1,1324517414927279,USD,"144,57",15-10-2025,15-10-2025,15,,,
px 2 16.7 2,380669224330019,USD,"40,58",15-10-2025,15-10-2025,15,,,
RoiBogdan 44 30.9,3861475454079870,USD,"230,99",15-10-2025,15-10-2025,15,,,
lele294,2626915067484304,USD,"49,32",15-10-2025,15-10-2025,15,,,
BAOANH10acc 4,698037965867907,USD,"53,56",15-10-2025,15-10-2025,15,,,
BAOANH10acc 6,705467771652477,USD,"1.019,95",15-10-2025,15-10-2025,15,,,
S - MG - 537123,467851931655975,USD,"152,46",15-10-2025,15-10-2025,15,,,
S - 123,977724739817812,USD,"17,69",15-10-2025,15-10-2025,15,,,
S - 123,635795387638459,USD,"33,45",15-10-2025,15-10-2025,15,,,
S-741468033416353,741468033416353,USD,"89,68",15-10-2025,15-10-2025,15,,,
S-1129111407893370,1129111407893370,USD,"121,23",15-10-2025,15-10-2025,15,,,
S-30865734462red,308657344625083,USD,"111,68",15-10-2025,15-10-2025,15,,,
S - 15376,337244804797933,USD,"842,31",15-10-2025,15-10-2025,15,,,
s 368,488455032630626,USD,"47,18",15-10-2025,15-10-2025,15,,,
S - 5434,272041411702660,USD,"158,43",15-10-2025,15-10-2025,15,,,
S - 67642,2046531428850071,USD,"63,78",15-10-2025,15-10-2025,15,,,
S - 5432,657044349073568,USD,"124,64",15-10-2025,15-10-2025,15,,,
S - 45650,486554689640346,USD,"258,10",15-10-2025,15-10-2025,15,,,
S - 45655,1085618385616050,USD,"16,93",15-10-2025,15-10-2025,15,,,
Agency 302,502894007859959,USD,"159,68",15-10-2025,15-10-2025,15,,,
S - 584,524554435470924,MXN,"233,63",15-10-2025,15-10-2025,15,,,
S-3041975,486716176132941,USD,"170,52",15-10-2025,15-10-2025,15,,,
S-22,484193949885931,USD,"73,02",15-10-2025,15-10-2025,15,,,
S-3041975,1079527482901476,USD,"76,94",15-10-2025,15-10-2025,15,,,
S-3041975,955964218374786,USD,"15,57",15-10-2025,15-10-2025,15,,,
S-3041975,746157306362466,USD,"64,38",15-10-2025,15-10-2025,15,,,
px 16.7 2,368686014629844,USD,"436,18",15-10-2025,15-10-2025,15,,,
265309692257659,265309692257659,USD,"256,91",15-10-2025,15-10-2025,15,,,
894138267947600,894138267947600,USD,"145,56",15-10-2025,15-10-2025,15,,,
S - 6745,457371742538892,USD,"182,43",15-10-2025,15-10-2025,15,,,
Agency 226,768057787503801,USD,"142,18",15-10-2025,15-10-2025,15,,,
lele35,462550605533804,USD,"39,28",15-10-2025,15-10-2025,15,,,
Agency 129,1603746390003162,USD,"120,66",15-10-2025,15-10-2025,15,,,
Agency 119,363727781850444,USD,"271,55",15-10-2025,15-10-2025,15,,,
Agency 116 - K,353167719728369,USD,"340,91",15-10-2025,15-10-2025,15,,,
Đã fix thuế 12,623327968934474,USD,"120,83",15-10-2025,15-10-2025,15,,,
RoiBogdan 43 using 3,696048781564903,USD,"196,95",15-10-2025,15-10-2025,15,,,
S - 3223,1049438285623080,USD,"141,53",15-10-2025,15-10-2025,15,,,
s 9050,335528849349050,USD,"20,82",15-10-2025,15-10-2025,15,,,
s 4324,385225324044324,USD,"151,33",15-10-2025,15-10-2025,15,,,
s 3846,1562954824523846,USD,"46,92",15-10-2025,15-10-2025,15,,,
S - 465133,747587523915544,USD,"15,39",15-10-2025,15-10-2025,15,,,
S - 465136,1118215729187015,USD,"76,30",15-10-2025,15-10-2025,15,,,
S - 465143,323285310681318,USD,"94,85",15-10-2025,15-10-2025,15,,,
S - 1103808440750968,1103808440750968,USD,"141,95",15-10-2025,15-10-2025,15,,,
703910281544679,703910281544679,USD,"94,99",15-10-2025,15-10-2025,15,,,
S - 4322,1080693983266057,USD,"158,89",15-10-2025,15-10-2025,15,,,
S - 3214,780321804112182,USD,"117,49",15-10-2025,15-10-2025,15,,,
S - 5435,742485901134720,USD,"40,68",15-10-2025,15-10-2025,15,,,
S - 6637,394267683074554,USD,"196,55",15-10-2025,15-10-2025,15,,,
S - 5432,1319229392116148,USD,"23,96",15-10-2025,15-10-2025,15,,,
S- 2369,7284266338299071,USD,"447,91",15-10-2025,15-10-2025,15,,,
S- 2371,1566178777467976,USD,"34,89",15-10-2025,15-10-2025,15,,,
Foster 1 2,1745573385911220,USD,"198,41",15-10-2025,15-10-2025,15,,,
3771046686507811,3771046686507811,USD,"61,26",15-10-2025,15-10-2025,15,,,
S - 011,3463167954013632,USD,"19,36",15-10-2025,15-10-2025,15,,,
412845514429077,412845514429077,USD,"136,71",15-10-2025,15-10-2025,15,,,
359996430300462,359996430300462,USD,"208,67",15-10-2025,15-10-2025,15,,,
1103779570777140,1103779570777140,USD,"4,32",15-10-2025,15-10-2025,15,,,
Giang 49,755565763098676,USD,"12,74",15-10-2025,15-10-2025,15,,,
S-66666,7105228239555287,USD,"34,87",15-10-2025,15-10-2025,15,,,
SD Agency - 5699,1459724231243520,USD,"104,14",15-10-2025,15-10-2025,15,,,
S - 48928,3106355036302697,USD,"39,17",15-10-2025,15-10-2025,15,,,
SD Agency - 42862,619769189131921,USD,"24,33",15-10-2025,15-10-2025,15,,,
S - 66194,1355739461531421,USD,"284,59",15-10-2025,15-10-2025,15,,,
USD 193,1138850526857992,USD,"1,73",15-10-2025,15-10-2025,15,,,
USD 208,240220871640218,USD,"193,57",15-10-2025,15-10-2025,15,,,
USD 21,7211128648928173,USD,"600,25",15-10-2025,15-10-2025,15,,,
USD 210,684303622577234,USD,"61,21",15-10-2025,15-10-2025,15,,,
USD 213,363394381926278,USD,"109,15",15-10-2025,15-10-2025,15,,,
USD 215,446069710548846,USD,"661,76",15-10-2025,15-10-2025,15,,,
USD 218,7006678346073563,USD,"71,59",15-10-2025,15-10-2025,15,,,
USD236,759652931662873,USD,"66,39",15-10-2025,15-10-2025,15,,,
USD 256,1049566332255688,USD,"185,65",15-10-2025,15-10-2025,15,,,
S-6423,267263765536423,USD,"374,62",15-10-2025,15-10-2025,15,,,
S-760.,1163106134427760,USD,"156,93",15-10-2025,15-10-2025,15,,,
USD 288,684293679265518,USD,"134,76",15-10-2025,15-10-2025,15,,,
S - 01992,251275143820521,USD,"1.778,87",15-10-2025,15-10-2025,15,,,
S-4890409461077780,4890409461077780,USD,"0,02",15-10-2025,15-10-2025,15,,,
S - 73462,1382384448868237,USD,"7,51",15-10-2025,15-10-2025,15,,,
S - 15452,352693930059288,USD,"114,52",15-10-2025,15-10-2025,15,,,
S - 15469,497715158406212,USD,"15,77",15-10-2025,15-10-2025,15,,,
S - 15470,914192759280197,USD,"21,67",15-10-2025,15-10-2025,15,,,
S-444116350729189,444116350729189,USD,"31,39",15-10-2025,15-10-2025,15,,,
S-1040633689818099,1040633689818099,USD,"88,85",15-10-2025,15-10-2025,15,,,
S-1285901875250881,1285901875250881,USD,"377,88",15-10-2025,15-10-2025,15,,,
S-1024859928440681,1024859928440681,USD,"27,93",15-10-2025,15-10-2025,15,,,
S-650596709326120,650596709326120,USD,"57,49",15-10-2025,15-10-2025,15,,,
S - 82362,255962650033549,USD,"24,44",15-10-2025,15-10-2025,15,,,
S - 82368,265921429026814,USD,"3.872,22",15-10-2025,15-10-2025,15,,,
S - 82370,348861847122066,USD,"902,62",15-10-2025,15-10-2025,15,,,
S - 4561387,1139503053685460,USD,"260,55",15-10-2025,15-10-2025,15,,,
1049732993022303,1049732993022303,USD,"0,36",15-10-2025,15-10-2025,15,,,
3046967053red,304696705356271,USD,"20,93",15-10-2025,15-10-2025,15,,,
329012079red,329012079597815,USD,"43,03",15-10-2025,15-10-2025,15,,,
S-1091,350115004631091,USD,"200,28",15-10-2025,15-10-2025,15,,,
S-5104,3632060800455104,USD,"531,06",15-10-2025,15-10-2025,15,,,
S-3990,747892687393990,USD,"70,24",15-10-2025,15-10-2025,15,,,
1783519332094151,1783519332094151,USD,"45,59",15-10-2025,15-10-2025,15,,,
cross39,1054550935663456,USD,"10,85",15-10-2025,15-10-2025,15,,,
S - 15511,3662780160672411,USD,"11,85",15-10-2025,15-10-2025,15,,,
S - 3220,2743860235790807,USD,"216,32",15-10-2025,15-10-2025,15,,,
S - 3222,1415277649388814,USD,"12,45",15-10-2025,15-10-2025,15,,,
S - 64859,855207166405803,USD,"282,18",15-10-2025,15-10-2025,15,,,
s 193,1088240659186547,USD,"157,98",15-10-2025,15-10-2025,15,,,
1,1120608719107000,USD,"52,10",15-10-2025,15-10-2025,15,,,
Vũ Bắc 277,775443001286259,USD,"629,26",15-10-2025,15-10-2025,15,,,
Vũ Bắc 28,1032734204499736,USD,"34,33",15-10-2025,15-10-2025,15,,,
Vũ Bắc 280,1525172851579092,USD,"145,95",15-10-2025,15-10-2025,15,,,
Vũ Bắc 282,753523253360462,USD,"68,17",15-10-2025,15-10-2025,15,,,
S - Maz5 0,866008405214118,USD,"133,16",15-10-2025,15-10-2025,15,,,
Scrooge 3 30.6 1,288740804184004,USD,"657,69",15-10-2025,15-10-2025,15,,,
Vũ Bắc 431,1052640579307244,USD,"39,22",15-10-2025,15-10-2025,15,,,
S-7777,349014871219802,USD,"36,89",15-10-2025,15-10-2025,15,,,
S-645331157617373,645331157617373,USD,"992,37",15-10-2025,15-10-2025,15,,,
S - 64363,477592584037443,USD,"20,50",15-10-2025,15-10-2025,15,,,
SD Agency - 15627,4802297803218304,USD,"0,01",15-10-2025,15-10-2025,15,,,
RoiBogdan 44 28/5 2,502937941393134,USD,"34,76",15-10-2025,15-10-2025,15,,,
Marta 9.10 5,490939796081297,USD,"0,01",15-10-2025,15-10-2025,15,,,
1161599567983084,1161599567983084,USD,"107,97",15-10-2025,15-10-2025,15,,,
364988988547367,364988988547367,USD,"47,23",15-10-2025,15-10-2025,15,,,
344758034055125,344758034055125,USD,"126,49",15-10-2025,15-10-2025,15,,,
SD Agency - 53289,954998788474422,USD,"18,17",15-10-2025,15-10-2025,15,,,
VIP 696,785363692429535,USD,"208,12",15-10-2025,15-10-2025,15,,,
S-12212133red,1221213358287582,USD,"150,06",15-10-2025,15-10-2025,15,,,
VIP 734,655880845722507,USD,"116,40",15-10-2025,15-10-2025,15,,,
VIP 735,493068272324561,USD,"144,09",15-10-2025,15-10-2025,15,,,
S-432326028690771,432326028690771,USD,"112,14",15-10-2025,15-10-2025,15,,,
S-465806911772441,465806911772441,USD,"153,96",15-10-2025,15-10-2025,15,,,
S-373662520881073,373662520881073,USD,"59,48",15-10-2025,15-10-2025,15,,,
S-1092563591476334,1092563591476334,USD,"3,49",15-10-2025,15-10-2025,15,,,
SD Agency - 15651,346489200687366,USD,"0,04",15-10-2025,15-10-2025,15,,,
SD Agency - 15652,480914253667870,USD,"24,26",15-10-2025,15-10-2025,15,,,
SD Agency - 15659,1079641579249452,USD,"97,40",15-10-2025,15-10-2025,15,,,
S - 15669,279794277626873,USD,"34,31",15-10-2025,15-10-2025,15,,,
S - 15671,1256976601452626,USD,"20,07",15-10-2025,15-10-2025,15,,,
VIP 881,482127783449307,USD,"18,37",15-10-2025,15-10-2025,15,,,
VIP 883,304153165118308,USD,"139,16",15-10-2025,15-10-2025,15,,,
VIP 886,1827607844089026,USD,"452,39",15-10-2025,15-10-2025,15,,,
VIP 897,1311020119373712,USD,"163,30",15-10-2025,15-10-2025,15,,,
VIP 899,643420566937143,USD,"429,20",15-10-2025,15-10-2025,15,,,
VIP 903,367517071877918,USD,"128,96",15-10-2025,15-10-2025,15,,,
VIP 917,356617382932639,USD,"375,66",15-10-2025,15-10-2025,15,,,
VIP 926,373564494606480,USD,"67,75",15-10-2025,15-10-2025,15,,,
VIP 927,442840324288121,USD,"62,10",15-10-2025,15-10-2025,15,,,
VIP 932,1305815119922450,USD,"100,03",15-10-2025,15-10-2025,15,,,
VIP 933,263116975853762,USD,"467,97",15-10-2025,15-10-2025,15,,,
S - 1312422,744386783193380,USD,"34,17",15-10-2025,15-10-2025,15,,,
S - 1312428,1078697829659089,USD,"119,27",15-10-2025,15-10-2025,15,,,
1356251548779976,1356251548779976,USD,"102,86",15-10-2025,15-10-2025,15,,,
1021486436285626,1021486436285626,USD,"242,23",15-10-2025,15-10-2025,15,,,
S-2939096906251283,2939096906251283,USD,"88,69",15-10-2025,15-10-2025,15,,,
S-1000377808845548,1000377808845548,USD,"40,40",15-10-2025,15-10-2025,15,,,
S - 411691,1445778466411691,USD,"323,40",15-10-2025,15-10-2025,15,,,
Bend1 2,1018154473095090,USD,"324,41",15-10-2025,15-10-2025,15,,,
Santa 617,620962964435232,USD,"306,30",15-10-2025,15-10-2025,15,,,
Santa 296,1470542230576420,USD,"222,47",15-10-2025,15-10-2025,15,,,
Santa 637,483589844837547,USD,"47,85",15-10-2025,15-10-2025,15,,,
Santa 475,973230594978573,USD,"201,04",15-10-2025,15-10-2025,15,,,
Santa 764,1041125034564619,USD,"137,78",15-10-2025,15-10-2025,15,,,
Santa 526,1181389103426106,USD,"73,97",15-10-2025,15-10-2025,15,,,
Santa 517,952549363624537,USD,"58,06",15-10-2025,15-10-2025,15,,,
S - 57840,857830793199842,USD,"44,48",15-10-2025,15-10-2025,15,,,
S - 456138,1338015357483290,USD,"5,11",15-10-2025,15-10-2025,15,,,
S - 456137,1173905590681101,USD,"211,50",15-10-2025,15-10-2025,15,,,
SD Agency - 73277,1189388009514306,USD,"0,42",15-10-2025,15-10-2025,15,,,
SD Agency - 45684,1219283886585028,USD,"17,77",15-10-2025,15-10-2025,15,,,
S - 456499,644073828488263,USD,"39,91",15-10-2025,15-10-2025,15,,,
Santa 198,2216595335426862,USD,"60,46",15-10-2025,15-10-2025,15,,,
Santa 152,991571676426408,USD,"2.143,13",15-10-2025,15-10-2025,15,,,
Santa 162,1632591930734140,USD,"641,09",15-10-2025,15-10-2025,15,,,
Santa 164,1454388808863101,USD,"112,52",15-10-2025,15-10-2025,15,,,
Santa 732 red,1358922055375322,USD,"520,92",15-10-2025,15-10-2025,15,,,
Santa 168,1322299982895460,USD,"54,95",15-10-2025,15-10-2025,15,,,
Santa 172,1416715943077936,USD,"71,97",15-10-2025,15-10-2025,15,,,
Santa 566,1724507704769398,USD,"490,79",15-10-2025,15-10-2025,15,,,
S - 88392,9592115337544302,USD,"106,52",15-10-2025,15-10-2025,15,,,
S - 298392,710169788350374,USD,"144,54",15-10-2025,15-10-2025,15,,,
78,2535928983421481,USD,"288,76",15-10-2025,15-10-2025,15,,,
S - 12328,1210002444106815,USD,"160,01",15-10-2025,15-10-2025,15,,,
s-69310,1434754557869310,USD,"184,37",15-10-2025,15-10-2025,15,,,
S - 123,569625696147387,USD,"69,60",15-10-2025,15-10-2025,15,,,
S - 123,1394402868409863,USD,"122,04",15-10-2025,15-10-2025,15,,,
S - 123,1007519208018870,USD,"0,04",15-10-2025,15-10-2025,15,,,
S - 12316,1709006976395953,USD,"49,49",15-10-2025,15-10-2025,15,,,
NHD - 107,884229909829375,USD,"586,93",15-10-2025,15-10-2025,15,,,
S-0099,355622260520099,USD,"0,98",15-10-2025,15-10-2025,15,,,
S-8560,759395526038560,USD,"149,72",15-10-2025,15-10-2025,15,,,
S-12312,1517335082451351,USD,"50,17",15-10-2025,15-10-2025,15,,,
S-135,1288846081807744,USD,"195,21",15-10-2025,15-10-2025,15,,,
S-1234,332405436352779,USD,"1.899,82",15-10-2025,15-10-2025,15,,,
S-1234,349517914495677,USD,"20,30",15-10-2025,15-10-2025,15,,,
S - 15826,1239221057574458,USD,"308,52",15-10-2025,15-10-2025,15,,,
S - 534,680904527712761,VND,"0,21",15-10-2025,15-10-2025,15,,,
S - 535,1005610014971511,VND,"0,52",15-10-2025,15-10-2025,15,,,
S - 536,1168597234739219,VND,"0,21",15-10-2025,15-10-2025,15,,,
Visa · 4641,1006121864403937,VND,"14,15",15-10-2025,15-10-2025,15,,,
Visa · 4641,531354790014319,VND,"57,23",15-10-2025,15-10-2025,15,,,
Visa · 4641 - 1000 VND,2079624795834752,VND,"80,99",15-10-2025,15-10-2025,15,,,
Visa · 4641 - 1000 VND,1392355188860795,VND,"50,31",15-10-2025,15-10-2025,15,,,
Visa · 4641,659649556711510,VND,"121,78",15-10-2025,15-10-2025,15,,,
Visa · 4641,659082570212079,VND,"91,28",15-10-2025,15-10-2025,15,,,
23,663187379753057,VND,"22,18",15-10-2025,15-10-2025,15,,,
Visa · 4617,2029986770819735,VND,"60,34",15-10-2025,15-10-2025,15,,,
22,1307802836998234,VND,"17,52",15-10-2025,15-10-2025,15,,,
Visa · 7676,1325651551993573,VND,"78,89",15-10-2025,15-10-2025,15,,,
446,1247262173691066,USD,"132,76",15-10-2025,15-10-2025,15,,,
445,632711229795690,USD,"90,09",15-10-2025,15-10-2025,15,,,
45,684984767604975,USD,"413,95",15-10-2025,15-10-2025,15,,,
S-7061,1339245663807061,USD,"770,24",15-10-2025,15-10-2025,15,,,
RoiBogdan 43 using 5,1184680866314524,USD,"44,07",15-10-2025,15-10-2025,15,,,
RoiBogdan 42 14.8 3,1426674935413375,USD,"411,66",15-10-2025,15-10-2025,15,,,
7B 12/6 0,1900475340693151,USD,"11,65",15-10-2025,15-10-2025,15,,,
5/9 acc 1,1312552063183266,USD,"8,77",15-10-2025,15-10-2025,15,,,
14,1890166921821969,USD,"1.490,11",15-10-2025,15-10-2025,15,,,
Rich 5,2628048237587224,USD,"115,11",15-10-2025,15-10-2025,15,,,
A95,1423312528696804,USD,"226,89",15-10-2025,15-10-2025,15,,,
A87,2385799245133777,USD,"97,29",15-10-2025,15-10-2025,15,,,
79,2251146861947859,USD,"163,58",15-10-2025,15-10-2025,15,,,
S - 456133,711493284628530,USD,"39,30",15-10-2025,15-10-2025,15,,,
S - 456135,1780154309381857,USD,"24,22",15-10-2025,15-10-2025,15,,,
86,1189275432466438,USD,"58,17",15-10-2025,15-10-2025,15,,,
87,1132978955298816,USD,"46,51",15-10-2025,15-10-2025,15,,,
80,700210059325115,USD,"92,25",15-10-2025,15-10-2025,15,,,
S - 456140,1255790466555860,USD,"101,41",15-10-2025,15-10-2025,15,,,
A72,1186830062723725,USD,"82,51",15-10-2025,15-10-2025,15,,,
A71,4196983687252323,USD,"98,00",15-10-2025,15-10-2025,15,,,
A70,685212077763690,USD,"77,13",15-10-2025,15-10-2025,15,,,
A69,1407546006911787,USD,"268,59",15-10-2025,15-10-2025,15,,,
A68,1363677658077489,USD,"253,75",15-10-2025,15-10-2025,15,,,
s 2828,1818111915632828,USD,"42,80",15-10-2025,15-10-2025,15,,,
"Visa · 5709 - 0,00 USD",1034569688094560,USD,"113,24",15-10-2025,15-10-2025,15,,,
S - 919,949792143770297,USD,"114,23",15-10-2025,15-10-2025,15,,,
