id_acc,total_spend,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1021609830135869,2067.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.69,24.72,157.66,128.51,210.83,317.47,235.06,102.74,2.25,143.42,179.15,214.22,5.42,5.11,63.41,23.37,0.73,0.93,78.19,0.0,0.0,0.0
1022007643052319,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,2.1,0.0,0.0,0.0,0.0,0.0,0.0
1022149066534811,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,30.57
1022295483390703,1763.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.61,199.46,230.3,0.0,0.0,64.57,103.57,39.83,125.37,275.03,183.07,118.46,68.59,88.87,37.95,56.21,53.89,0.0,21.05,0.0,0.0,42.05
1022586602975929,11.270000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,11.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022819799349806,916.5799999999999,0.0,0.0,12.32,0.0,0.0,40.07,156.93,19.72,75.74,34.68,0.0,0.0,0.0,114.78,68.56,286.98,106.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022890965237324,337.59000000000003,17.29,31.54,31.49,31.41,52.71,154.18,3.04,15.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023063902928880,1033.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.92,128.29,75.73,15.27,93.76,59.96,74.9,24.24,10.55,0.0,0.0,0.0,0.0,116.1,156.08
1023707236517823,1240.5400000000002,2.03,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.63,11.31,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.34,195.28,318.92,135.95,43.13,11.99,83.42,175.9,0.0,0.0,0.0
1023752583245524,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
