name_acc,id_acc,currency_acc,spend,date1,date2,day,note,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
664,1262075488556235,USD,120.27,07-10-2025,07-10-2025,7,,,,,,,,
662,1300459205079640,USD,89.33,07-10-2025,07-10-2025,7,,,,,,,,
661,1482360773076236,USD,70.14,07-10-2025,07-10-2025,7,,,,,,,,
660,762047786467094,USD,137.55,07-10-2025,07-10-2025,7,,,,,,,,
694,1303938174472201,USD,78.82,07-10-2025,07-10-2025,7,,,,,,,,
693,1268293261203928,USD,71.21,07-10-2025,07-10-2025,7,,,,,,,,
690,1754674665410583,USD,2.01,07-10-2025,07-10-2025,7,,,,,,,,
689,1443640233507093,USD,2.0,07-10-2025,07-10-2025,7,,,,,,,,
735,762364723320072,USD,71.7,07-10-2025,07-10-2025,7,,,,,,,,
734,1132943955454780,USD,115.94,07-10-2025,07-10-2025,7,,,,,,,,
719,807311981720902,USD,3.29,07-10-2025,07-10-2025,7,,,,,,,,
773,785705027300459,USD,170.63,07-10-2025,07-10-2025,7,,,,,,,,
771,1134236585251443,USD,136.72,07-10-2025,07-10-2025,7,,,,,,,,
761,987680173430492,USD,0.02,07-10-2025,07-10-2025,7,,,,,,,,
S - 16955,1444868490058116,USD,38.67,07-10-2025,07-10-2025,7,,,,,,,,
S - 16956,772342728533875,USD,12.37,07-10-2025,07-10-2025,7,,,,,,,,
SD Agency - 53490,1107820704188326,USD,0.13,07-10-2025,07-10-2025,7,,,,,,,,
SD Agency - 53491,1059495959540380,USD,115.27,07-10-2025,07-10-2025,7,,,,,,,,
S - 53496,809463738309364,USD,0.25,07-10-2025,07-10-2025,7,,,,,,,,
S - 53497,649653464832389,USD,41.62,07-10-2025,07-10-2025,7,,,,,,,,
545,1842874256633667,USD,121.66,07-10-2025,07-10-2025,7,,,,,,,,
541,1469563911137841,USD,0.03,07-10-2025,07-10-2025,7,,,,,,,,
533,1528984934764185,USD,55.81,07-10-2025,07-10-2025,7,,,,,,,,
522,4188759501413511,USD,135.7,07-10-2025,07-10-2025,7,,,,,,,,
521,1419452745803320,USD,109.14,07-10-2025,07-10-2025,7,,,,,,,,
520,1342574004207734,USD,153.98,07-10-2025,07-10-2025,7,,,,,,,,
519,3076968222454598,USD,128.8,07-10-2025,07-10-2025,7,,,,,,,,
791,769757605784544,USD,159.68,07-10-2025,07-10-2025,7,,,,,,,,
789,1431949607922041,USD,1.47,07-10-2025,07-10-2025,7,,,,,,,,
788,801926679172182,USD,104.99,07-10-2025,07-10-2025,7,,,,,,,,
787,2494268084293763,USD,9.0,07-10-2025,07-10-2025,7,,,,,,,,
786,1483763999284149,USD,4.18,07-10-2025,07-10-2025,7,,,,,,,,
785,2338854636549352,USD,71.18,07-10-2025,07-10-2025,7,,,,,,,,
777,1655244598480215,USD,29.91,07-10-2025,07-10-2025,7,,,,,,,,
776,1146035044103476,USD,32.57,07-10-2025,07-10-2025,7,,,,,,,,
482,1430854551974524,USD,271.54,07-10-2025,07-10-2025,7,,,,,,,,
481,622000737425478,USD,0.08,07-10-2025,07-10-2025,7,,,,,,,,
480,785789143814051,USD,57.23,07-10-2025,07-10-2025,7,,,,,,,,
476,25151194804481226,USD,13.56,07-10-2025,07-10-2025,7,,,,,,,,
475,1178807760727368,USD,12.43,07-10-2025,07-10-2025,7,,,,,,,,
474,1121752983227052,USD,56.1,07-10-2025,07-10-2025,7,,,,,,,,
S - 72583,3125547804272583,USD,0.05,07-10-2025,07-10-2025,7,,,,,,,,
SD Agency - 72584,783471100841323,USD,17.25,07-10-2025,07-10-2025,7,,,,,,,,
SD Agency - 73896,1136138548375200,USD,76.6,07-10-2025,07-10-2025,7,,,,,,,,
S - 46833,2019977815205592,USD,25.82,07-10-2025,07-10-2025,7,,,,,,,,
416,1266137691925889,USD,9.97,07-10-2025,07-10-2025,7,,,,,,,,
415,1990896728344191,USD,188.54,07-10-2025,07-10-2025,7,,,,,,,,
389,822570260101096,USD,1.86,07-10-2025,07-10-2025,7,,,,,,,,
457,662696952926571,USD,4.31,07-10-2025,07-10-2025,7,,,,,,,,
455,24926726780253302,USD,31.71,07-10-2025,07-10-2025,7,,,,,,,,
446,1290273669310977,USD,32.13,07-10-2025,07-10-2025,7,,,,,,,,
445,1989867171771210,USD,0.1,07-10-2025,07-10-2025,7,,,,,,,,
RoiBogdan 2 7.10 1,2215208408943675,USD,6.79,07-10-2025,07-10-2025,7,,,,,,,,
RoiBogdan 2 7.10 2,753094694095499,USD,7.13,07-10-2025,07-10-2025,7,,,,,,,,
RoiBogdan 2 7.10 3,1481555086518233,USD,7.23,07-10-2025,07-10-2025,7,,,,,,,,
RoiBogdan 2 7.10 4,24237179599311110,USD,7.29,07-10-2025,07-10-2025,7,,,,,,,,
RoiBogdan 44 7.10 1,25160770576844113,USD,4.8,07-10-2025,07-10-2025,7,,,,,,,,
383,783049221345015,USD,7.61,07-10-2025,07-10-2025,7,,,,,,,,
382,4127409640815674,USD,6.5,07-10-2025,07-10-2025,7,,,,,,,,
Valorie 9 7.10 1,1347683080698315,USD,11.32,07-10-2025,07-10-2025,7,,,,,,,,
9,1546638133373177,USD,176.11,07-10-2025,07-10-2025,7,,,,,,,,
11,1362322582568854,USD,164.67,07-10-2025,07-10-2025,7,,,,,,,,
12,752757510693069,USD,124.77,07-10-2025,07-10-2025,7,,,,,,,,
13,3716667318638620,USD,2.52,07-10-2025,07-10-2025,7,,,,,,,,
14,1514313500006856,USD,5.86,07-10-2025,07-10-2025,7,,,,,,,,
305,1783976749155763,USD,0.3,07-10-2025,07-10-2025,7,,,,,,,,
304,996052025755679,USD,2.02,07-10-2025,07-10-2025,7,,,,,,,,
303,1379192003166220,USD,0.8,07-10-2025,07-10-2025,7,,,,,,,,
302,1001333975242275,USD,4.74,07-10-2025,07-10-2025,7,,,,,,,,
301,713757618064861,USD,5.0,07-10-2025,07-10-2025,7,,,,,,,,
S - 6581,1786917915510824,USD,332.6,07-10-2025,07-10-2025,7,,,,,,,,
S - 65712,1253921596234715,USD,760.53,07-10-2025,07-10-2025,7,,,,,,,,
S - 6542,619438504508313,USD,35.85,07-10-2025,07-10-2025,7,,,,,,,,
S - 65322,1358103218591611,USD,197.63,07-10-2025,07-10-2025,7,,,,,,,,
S - 6522,2527324494295440,USD,70.24,07-10-2025,07-10-2025,7,,,,,,,,
S - 8913 - k,1063044722467223,USD,95.14,07-10-2025,07-10-2025,7,,,,,,,,
SV12,747737297722550,USD,74.37,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 615,24276721021924484,USD,38.24,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 613,25072495495672459,USD,62.95,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 608,719822757324113,USD,134.13,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 606,587825691046705,USD,56.08,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 605,609863112147118,USD,36.96,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 602,1467402430922650,USD,155.21,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 600,1004347398257772,USD,280.46,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 599,1367733660968609,USD,22.51,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 598,1462168228147102,USD,68.03,07-10-2025,07-10-2025,7,,,,,,,,
s 597,710452411597154,USD,0.98,07-10-2025,07-10-2025,7,,,,,,,,
s 596,1433184921200328,USD,204.5,07-10-2025,07-10-2025,7,,,,,,,,
S-2739,1405799257132739,USD,0.63,07-10-2025,07-10-2025,7,,,,,,,,
S-6223,732217139496223,USD,40.28,07-10-2025,07-10-2025,7,,,,,,,,
S-3527,750120647483527,USD,221.37,07-10-2025,07-10-2025,7,,,,,,,,
S-1859,1185632656661859,USD,146.34,07-10-2025,07-10-2025,7,,,,,,,,
S-4724,4048755785364724,USD,56.38,07-10-2025,07-10-2025,7,,,,,,,,
S-3175,1126300319443175,USD,35.08,07-10-2025,07-10-2025,7,,,,,,,,
S-1637,712400131691637,USD,1.23,07-10-2025,07-10-2025,7,,,,,,,,
S-8606,4008932412678606,USD,50.42,07-10-2025,07-10-2025,7,,,,,,,,
S - 43221,754330797168118,USD,121.65,07-10-2025,07-10-2025,7,,,,,,,,
S - 43222,1605655100601917,USD,216.2,07-10-2025,07-10-2025,7,,,,,,,,
S - 43223,1391361325314481,USD,227.45,07-10-2025,07-10-2025,7,,,,,,,,
S - 5432,1748529902725156,USD,122.2,07-10-2025,07-10-2025,7,,,,,,,,
S - 5433,1245299760624929,USD,89.86,07-10-2025,07-10-2025,7,,,,,,,,
S - 5433,1837017780501484,USD,72.58,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 507,732420789478761,USD,61.97,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 506,1155589693276734,USD,182.83,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 505,2368750893525884,USD,2.7,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 496,652870417777793,USD,58.16,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 454,759053709796581,USD,59.2,07-10-2025,07-10-2025,7,,,,,,,,
S-656911170703885,656911170703885,USD,25.21,07-10-2025,07-10-2025,7,,,,,,,,
S-757973846907378,757973846907378,USD,282.29,07-10-2025,07-10-2025,7,,,,,,,,
S-1384289579530106,1384289579530106,USD,28.44,07-10-2025,07-10-2025,7,,,,,,,,
S-1095477515780907,1095477515780907,USD,97.35,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 376,1473068807035165,USD,104.63,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 373,2783360515387626,USD,110.3,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 370,1797636211169626,USD,121.89,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 369,9964899876962045,USD,1135.44,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1650428592287268,USD,308.96,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,730408886242744,USD,840.53,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,2504343009926976,USD,1334.06,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,709810488482007,USD,90.98,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,3519946698141777,USD,232.5,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1232477351893131,USD,80.53,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,760819166401970,USD,43.37,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1845180119363626,USD,109.37,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,749197887626881,USD,73.57,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1038799108428134,USD,9.06,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 352,1365145741222359,USD,132.26,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 349,2558014924573695,USD,30.43,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1328033338970024,USD,54.16,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1837219416847839,USD,15.78,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,609146481780892,USD,213.32,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,741197534961189,USD,620.45,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1393586648537404,USD,393.91,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,741702765212991,USD,17.16,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1499547371451789,USD,63.84,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1728146307815217,USD,107.19,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1482796509549943,USD,33.05,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,3946315332181382,USD,185.18,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1080080474186664,USD,118.29,07-10-2025,07-10-2025,7,,,,,,,,
s 302,24485117551094082,USD,250.71,07-10-2025,07-10-2025,7,,,,,,,,
s 300,1432006157925680,USD,242.31,07-10-2025,07-10-2025,7,,,,,,,,
s 296,1078108516986655,USD,23.57,07-10-2025,07-10-2025,7,,,,,,,,
s 295,699643472885202,USD,32.34,07-10-2025,07-10-2025,7,,,,,,,,
s 294,2818846588312201,USD,11.11,07-10-2025,07-10-2025,7,,,,,,,,
s 293,2561707164174687,USD,211.93,07-10-2025,07-10-2025,7,,,,,,,,
s 288,635579465531638,USD,13.91,07-10-2025,07-10-2025,7,,,,,,,,
s 287,1262956548697379,USD,86.52,07-10-2025,07-10-2025,7,,,,,,,,
s 281,1857213681515293,USD,168.1,07-10-2025,07-10-2025,7,,,,,,,,
s 277,708873495257855,USD,35.98,07-10-2025,07-10-2025,7,,,,,,,,
s 276,1867483577158231,USD,76.17,07-10-2025,07-10-2025,7,,,,,,,,
S-610444642092729,610444642092729,USD,68.88,07-10-2025,07-10-2025,7,,,,,,,,
S-1458358398939586,1458358398939586,USD,65.61,07-10-2025,07-10-2025,7,,,,,,,,
S - 23687,580314835144779,USD,99.66,07-10-2025,07-10-2025,7,,,,,,,,
S - 23522,2801156566746994,USD,39.8,07-10-2025,07-10-2025,7,,,,,,,,
S - 838338,1915137339237011,USD,160.91,07-10-2025,07-10-2025,7,,,,,,,,
S - 23222,1282180656839615,USD,19.18,07-10-2025,07-10-2025,7,,,,,,,,
S -47844,1074218894097823,USD,557.03,07-10-2025,07-10-2025,7,,,,,,,,
SV15,1264069808462287,USD,62.78,07-10-2025,07-10-2025,7,,,,,,,,
SV16,1420823045893664,USD,72.63,07-10-2025,07-10-2025,7,,,,,,,,
SV17,1465536304606326,USD,78.45,07-10-2025,07-10-2025,7,,,,,,,,
SV21,1744512899786934,USD,1489.74,07-10-2025,07-10-2025,7,,,,,,,,
SV23,1087638329965098,USD,586.16,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 219,1107227321273912,USD,26.11,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 218,738056495381867,USD,150.19,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 217,1083563746989278,USD,21.58,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 213,1622572731746059,USD,104.31,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 209,645327451902279,USD,7.63,07-10-2025,07-10-2025,7,,,,,,,,
s 195,716592604676637,USD,57.49,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 189,1487162299396216,USD,186.44,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 177,1461200761719907,USD,81.71,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 176,4169708279979180,USD,122.61,07-10-2025,07-10-2025,7,,,,,,,,
S - 16627,1789181878681224,USD,350.36,07-10-2025,07-10-2025,7,,,,,,,,
S - 16317,1183921960416506,USD,260.08,07-10-2025,07-10-2025,7,,,,,,,,
S - 15867,992538779481493,USD,145.87,07-10-2025,07-10-2025,7,,,,,,,,
lele98,584309431163517,USD,30.24,07-10-2025,07-10-2025,7,,,,,,,,
lele98 bú,1271209797893188,USD,89.37,07-10-2025,07-10-2025,7,,,,,,,,
VI3,743777908300274,USD,75.15,07-10-2025,07-10-2025,7,,,,,,,,
B - 11823,763547682684625,USD,118.31,07-10-2025,07-10-2025,7,,,,,,,,
B - 1172,1440590514027934,USD,493.77,07-10-2025,07-10-2025,7,,,,,,,,
B - 1162,1513679036670908,USD,90.59,07-10-2025,07-10-2025,7,,,,,,,,
S - 3224,2058207841371210,USD,268.22,07-10-2025,07-10-2025,7,,,,,,,,
S - 4321,2503289370037771,USD,15.86,07-10-2025,07-10-2025,7,,,,,,,,
S - 5435,737480138643780,USD,197.27,07-10-2025,07-10-2025,7,,,,,,,,
PT -7 USD 81,669838022757863,USD,28.08,07-10-2025,07-10-2025,7,,,,,,,,
S - 80990,716889887355881,USD,21.31,07-10-2025,07-10-2025,7,,,,,,,,
SD Agency - 80992,1383243512725857,USD,20.36,07-10-2025,07-10-2025,7,,,,,,,,
SD Agency - 80993,1917715238966442,USD,154.89,07-10-2025,07-10-2025,7,,,,,,,,
SD Agency - 80996,2497283653958632,USD,39.96,07-10-2025,07-10-2025,7,,,,,,,,
1087,722551363703147,USD,72.23,07-10-2025,07-10-2025,7,,,,,,,,
1085,604319115731559,USD,0.72,07-10-2025,07-10-2025,7,,,,,,,,
1078,738327422426261,USD,807.61,07-10-2025,07-10-2025,7,,,,,,,,
43,690680350174996,USD,119.3,07-10-2025,07-10-2025,7,,,,,,,,
1061,3058244561009951,USD,2.51,07-10-2025,07-10-2025,7,,,,,,,,
lele138,1819311009004383,USD,141.8,07-10-2025,07-10-2025,7,,,,,,,,
lele138,747207504934963,USD,23.16,07-10-2025,07-10-2025,7,,,,,,,,
lele138,1700377850603554,USD,46.82,07-10-2025,07-10-2025,7,,,,,,,,
lele138,1089595846640291,USD,99.39,07-10-2025,07-10-2025,7,,,,,,,,
lele138,1464591758070863,USD,29.09,07-10-2025,07-10-2025,7,,,,,,,,
lele138,1838177820063223,USD,248.98,07-10-2025,07-10-2025,7,,,,,,,,
588119420830424,588119420830424,USD,278.6,07-10-2025,07-10-2025,7,,,,,,,,
S-1607775433223828,1607775433223828,USD,27.61,07-10-2025,07-10-2025,7,,,,,,,,
S-2052304905259358,2052304905259358,USD,18.49,07-10-2025,07-10-2025,7,,,,,,,,
S-1354753932286748,1354753932286748,USD,74.83,07-10-2025,07-10-2025,7,,,,,,,,
S-626742529738330,626742529738330,USD,66.28,07-10-2025,07-10-2025,7,,,,,,,,
S-2157587894758946,2157587894758946,USD,4.25,07-10-2025,07-10-2025,7,,,,,,,,
S-1244436800162860,1244436800162860,USD,77.89,07-10-2025,07-10-2025,7,,,,,,,,
S-1409798706968233,1409798706968233,USD,139.49,07-10-2025,07-10-2025,7,,,,,,,,
S-754117006986551,754117006986551,USD,57.61,07-10-2025,07-10-2025,7,,,,,,,,
Visa · 4039,1160486082186455,VND,444.34,07-10-2025,07-10-2025,7,,,,,,,,
1018,591458687370751,USD,104.65,07-10-2025,07-10-2025,7,,,,,,,,
1016,2229336740837988,USD,52.47,07-10-2025,07-10-2025,7,,,,,,,,
1014,4091054244545385,USD,32.64,07-10-2025,07-10-2025,7,,,,,,,,
1013,1412669143368735,USD,152.13,07-10-2025,07-10-2025,7,,,,,,,,
1011,1112061410792849,USD,46.04,07-10-2025,07-10-2025,7,,,,,,,,
1011,1139562524679653,USD,72.41,07-10-2025,07-10-2025,7,,,,,,,,
1007,1187126559838332,USD,69.78,07-10-2025,07-10-2025,7,,,,,,,,
s-35720,767226205835720,USD,1304.41,07-10-2025,07-10-2025,7,,,,,,,,
1003,734151869579729,USD,200.64,07-10-2025,07-10-2025,7,,,,,,,,
1002,1644629042884101,USD,87.48,07-10-2025,07-10-2025,7,,,,,,,,
1001,726702473449562,USD,58.93,07-10-2025,07-10-2025,7,,,,,,,,
527,740435431662599,USD,269.88,07-10-2025,07-10-2025,7,,,,,,,,
526,701517532674973,USD,433.15,07-10-2025,07-10-2025,7,,,,,,,,
524,1069325481809281,USD,170.0,07-10-2025,07-10-2025,7,,,,,,,,
906,2103549250132681,USD,88.42,07-10-2025,07-10-2025,7,,,,,,,,
905,1037011005263502,USD,60.08,07-10-2025,07-10-2025,7,,,,,,,,
898,742558155087041,USD,13.65,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1359514612035839,USD,35.47,07-10-2025,07-10-2025,7,,,,,,,,
20,1231685145022865,USD,119.62,07-10-2025,07-10-2025,7,,,,,,,,
924,1490907492072020,USD,75.42,07-10-2025,07-10-2025,7,,,,,,,,
923,2166327263795286,USD,74.04,07-10-2025,07-10-2025,7,,,,,,,,
922,1447364186293609,USD,71.57,07-10-2025,07-10-2025,7,,,,,,,,
921,627085940439243,USD,70.02,07-10-2025,07-10-2025,7,,,,,,,,
918,1889132458596731,USD,20.22,07-10-2025,07-10-2025,7,,,,,,,,
917,794768949564071,USD,65.4,07-10-2025,07-10-2025,7,,,,,,,,
991,1683520768867416,USD,19.31,07-10-2025,07-10-2025,7,,,,,,,,
990,1848994942662539,USD,23.32,07-10-2025,07-10-2025,7,,,,,,,,
S - 16592,675698848825039,USD,21.55,07-10-2025,07-10-2025,7,,,,,,,,
S - 16591,701382412903118,USD,50.25,07-10-2025,07-10-2025,7,,,,,,,,
S - 16596,1292153565633485,USD,25.39,07-10-2025,07-10-2025,7,,,,,,,,
S - 16600,1769727813928492,USD,52.72,07-10-2025,07-10-2025,7,,,,,,,,
S - 16601,687390537600208,USD,276.32,07-10-2025,07-10-2025,7,,,,,,,,
SD Agency - 16607,1265926818330447,USD,103.18,07-10-2025,07-10-2025,7,,,,,,,,
S - 16608,1518881552415551,USD,17.21,07-10-2025,07-10-2025,7,,,,,,,,
S - 16609,1224699462676795,USD,294.97,07-10-2025,07-10-2025,7,,,,,,,,
956,1064572489142131,USD,195.66,07-10-2025,07-10-2025,7,,,,,,,,
955,2324823081308130,USD,24.21,07-10-2025,07-10-2025,7,,,,,,,,
Roimed 18.7 18.9 1,748928291432137,USD,240.86,07-10-2025,07-10-2025,7,,,,,,,,
S - 38373,1676374863012636,USD,145.41,07-10-2025,07-10-2025,7,,,,,,,,
S - 98289,1217815506496627,USD,165.44,07-10-2025,07-10-2025,7,,,,,,,,
S - 98292,2139673433168116,USD,212.89,07-10-2025,07-10-2025,7,,,,,,,,
S - 38392,1462437168436505,USD,50.49,07-10-2025,07-10-2025,7,,,,,,,,
S - 38739,717640651182894,USD,50.4,07-10-2025,07-10-2025,7,,,,,,,,
972,24071657342499005,USD,665.65,07-10-2025,07-10-2025,7,,,,,,,,
971,1726047794701827,USD,93.35,07-10-2025,07-10-2025,7,,,,,,,,
970,1802543103995889,USD,99.03,07-10-2025,07-10-2025,7,,,,,,,,
984,5091201677771744,USD,17.37,07-10-2025,07-10-2025,7,,,,,,,,
983,1800217554185033,USD,50.28,07-10-2025,07-10-2025,7,,,,,,,,
982,1937114667121419,USD,66.61,07-10-2025,07-10-2025,7,,,,,,,,
979,2104115453406230,USD,272.46,07-10-2025,07-10-2025,7,,,,,,,,
977,649580210759659,USD,29.58,07-10-2025,07-10-2025,7,,,,,,,,
9,1750431219158723,USD,367.23,07-10-2025,07-10-2025,7,,,,,,,,
878,3152301494939239,USD,7.42,07-10-2025,07-10-2025,7,,,,,,,,
877,1075782767979532,USD,11.63,07-10-2025,07-10-2025,7,,,,,,,,
876,1015547710654900,USD,26.77,07-10-2025,07-10-2025,7,,,,,,,,
862,1751232589098971,USD,79.84,07-10-2025,07-10-2025,7,,,,,,,,
855,747029614355392,USD,281.06,07-10-2025,07-10-2025,7,,,,,,,,
853,692200700536874,USD,442.01,07-10-2025,07-10-2025,7,,,,,,,,
851,1050515873865777,USD,74.21,07-10-2025,07-10-2025,7,,,,,,,,
848,1444713103230125,USD,281.09,07-10-2025,07-10-2025,7,,,,,,,,
843,1296622585367445,USD,152.15,07-10-2025,07-10-2025,7,,,,,,,,
842,1054689466800821,USD,166.74,07-10-2025,07-10-2025,7,,,,,,,,
841,1829816807973364,USD,52.0,07-10-2025,07-10-2025,7,,,,,,,,
839,1251182642728666,USD,64.04,07-10-2025,07-10-2025,7,,,,,,,,
838,1176007864198514,USD,59.53,07-10-2025,07-10-2025,7,,,,,,,,
836,1825637234686645,USD,56.82,07-10-2025,07-10-2025,7,,,,,,,,
504,1709806469674912,USD,34.86,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1249890093497381,USD,8.11,07-10-2025,07-10-2025,7,,,,,,,,
803,1281900883445471,USD,67.12,07-10-2025,07-10-2025,7,,,,,,,,
801,806608171804324,USD,200.4,07-10-2025,07-10-2025,7,,,,,,,,
799,1426500722019538,USD,936.61,07-10-2025,07-10-2025,7,,,,,,,,
793,724508970437870,USD,246.45,07-10-2025,07-10-2025,7,,,,,,,,
791,2249951025446658,USD,530.46,07-10-2025,07-10-2025,7,,,,,,,,
787,1101846748540270,USD,42.76,07-10-2025,07-10-2025,7,,,,,,,,
785,1063611445951476,USD,60.75,07-10-2025,07-10-2025,7,,,,,,,,
S - 16613,1241154040828138,USD,296.63,07-10-2025,07-10-2025,7,,,,,,,,
S - 16614,2650336951837986,USD,250.73,07-10-2025,07-10-2025,7,,,,,,,,
S - 16617,1421074825850058,USD,222.63,07-10-2025,07-10-2025,7,,,,,,,,
S - 16624,1075738984099895,USD,40.72,07-10-2025,07-10-2025,7,,,,,,,,
S - 16630,1467326087779902,USD,415.74,07-10-2025,07-10-2025,7,,,,,,,,
748,1907280496722259,USD,64.22,07-10-2025,07-10-2025,7,,,,,,,,
734,1401578044388622,USD,89.96,07-10-2025,07-10-2025,7,,,,,,,,
730,778032041463411,USD,53.1,07-10-2025,07-10-2025,7,,,,,,,,
810,1802778000637906,USD,80.72,07-10-2025,07-10-2025,7,,,,,,,,
808,726579153623967,USD,52.23,07-10-2025,07-10-2025,7,,,,,,,,
805,2502100030150742,USD,26.61,07-10-2025,07-10-2025,7,,,,,,,,
S - 77214,725831223578980,USD,122.82,07-10-2025,07-10-2025,7,,,,,,,,
S -76938,1504347560990696,USD,86.44,07-10-2025,07-10-2025,7,,,,,,,,
S - 76227,1284283003364715,USD,2490.82,07-10-2025,07-10-2025,7,,,,,,,,
S - 76138,4068404310089851,USD,208.26,07-10-2025,07-10-2025,7,,,,,,,,
S - 76038,731384412989960,USD,1722.48,07-10-2025,07-10-2025,7,,,,,,,,
833,1292254649177987,USD,125.29,07-10-2025,07-10-2025,7,,,,,,,,
832,1787122312238529,USD,13.41,07-10-2025,07-10-2025,7,,,,,,,,
828,610733321682014,USD,29.68,07-10-2025,07-10-2025,7,,,,,,,,
826,949548940629992,USD,32.99,07-10-2025,07-10-2025,7,,,,,,,,
824,4090127877969937,USD,192.21,07-10-2025,07-10-2025,7,,,,,,,,
821,750762151230975,USD,72.32,07-10-2025,07-10-2025,7,,,,,,,,
820,1550882049625848,USD,174.46,07-10-2025,07-10-2025,7,,,,,,,,
819,1256571029214514,USD,10.3,07-10-2025,07-10-2025,7,,,,,,,,
S - 1002,2732416973614542,USD,831.1,07-10-2025,07-10-2025,7,,,,,,,,
S - 1003,1451865229338579,USD,159.94,07-10-2025,07-10-2025,7,,,,,,,,
695,603588962481420,USD,232.43,07-10-2025,07-10-2025,7,,,,,,,,
S - 50043,1236051094914349,USD,343.18,07-10-2025,07-10-2025,7,,,,,,,,
682,1908763646643096,USD,175.75,07-10-2025,07-10-2025,7,,,,,,,,
S-757226893317256,757226893317256,USD,291.41,07-10-2025,07-10-2025,7,,,,,,,,
S-1270304378045288,1270304378045288,USD,10.7,07-10-2025,07-10-2025,7,,,,,,,,
485,1862689831176244,USD,57.59,07-10-2025,07-10-2025,7,,,,,,,,
638,1775923163323743,USD,35.67,07-10-2025,07-10-2025,7,,,,,,,,
637,2500651626964412,USD,374.13,07-10-2025,07-10-2025,7,,,,,,,,
636,1689385971741961,USD,310.15,07-10-2025,07-10-2025,7,,,,,,,,
628,1116791590279120,USD,8.32,07-10-2025,07-10-2025,7,,,,,,,,
622,753095124047535,USD,13.91,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,664212600117364,USD,167.45,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1920086528844556,USD,345.11,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,744145368117351,USD,35.04,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1027200332923160,USD,1550.87,07-10-2025,07-10-2025,7,,,,,,,,
S-1234,1063799555192247,USD,471.43,07-10-2025,07-10-2025,7,,,,,,,,
S 889,1670740556893889,USD,0.31,07-10-2025,07-10-2025,7,,,,,,,,
